filename , look_vec_x, look_vec_y, look_vec_z, pupil_size   , attention
4649.json, -0.8049   , 0.322     , -0.4984   , 0.1962002    ,         0
465.json , -0.5006   , -0.5228   , -0.69     , 0.532167     ,         0
4650.json, -0.6187   , -0.1957   , -0.7608   , 0.1190693    ,         0
4651.json, -0.6727   , -0.2223   , -0.7058   , 0.2840298    ,         0
4652.json, 0.2583    , -0.2329   , -0.9376   , 0.004725622  ,         0
4653.json, 0.4467    , 0.3612    , -0.8185   , 0.3440002    ,         0
4654.json, -0.1096   , -0.495    , -0.862    , -0.303892    ,         0
4655.json, 0.2667    , 0.2175    , -0.9389   , 0.2947165    ,         0
4656.json, 0.6817    , -0.5642   , -0.4657   , 0.08052134   ,         0
4657.json, 0.021     , -0.4858   , -0.8738   , -0.01166418  ,         0
4658.json, -0.0178   , -0.2138   , -0.9767   , 0.09270213   ,         0
4659.json, 0.1472    , 0.2457    , -0.9581   , 0.103122     ,         0
466.json , -0.7241   , 0.2441    , -0.6451   , 0.253678     ,         0
4660.json, -0.0197   , -0.1546   , -0.9878   , -0.05397499  ,         1
4661.json, -0.2118   , -0.1559   , -0.9648   , 0.1965621    ,         0
4662.json, 0.2608    , 0.3931    , -0.8818   , 0.2699345    ,         0
4663.json, 0.8431    , 0.0905    , -0.5301   , 0.08916968   ,         0
4664.json, 0.0667    , -0.0684   , -0.9954   , -0.0397142   ,         1
4665.json, -0.09     , 0.6063    , -0.7901   , -0.02338414  ,         0
4666.json, 0.0731    , 0.1893    , -0.9792   , -0.04919669  ,         0
4667.json, -0.4099   , 0.1388    , -0.9015   , -0.197701    ,         0
4668.json, -0.0395   , -0.7165   , -0.6965   , -0.03881769  ,         0
4669.json, -0.2249   , -0.7016   , -0.6762   , -0.03131206  ,         0
467.json , 0.0879    , -0.4783   , -0.8738   , -0.1318819   ,         0
4670.json, -0.3606   , 0.3548    , -0.8626   , 0.1070272    ,         0
4671.json, 0.6198    , 0.1376    , -0.7726   , 0.2802838    ,         0
4672.json, -0.0222   , 0.4725    , -0.881    , -0.415453    ,         0
4673.json, 0.0219    , 0.7321    , -0.6809   , 0.1779361    ,         0
4674.json, 0.4825    , 0.2453    , -0.8408   , 0.1147297    ,         0
4675.json, -0.8005   , -0.0921   , -0.5922   , -0.0606367   ,         0
4676.json, 0.2608    , 0.4866    , -0.8338   , -0.2185323   ,         0
4677.json, 0.1363    , -0.5685   , -0.8113   , 0.1284106    ,         0
4678.json, -0.1482   , 0.3554    , -0.9229   , 0.1468822    ,         0
4679.json, -0.0868   , 0.4038    , -0.9107   , 0.111386     ,         0
468.json , -0.5887   , -0.4882   , -0.6443   , 0.1955815    ,         0
4680.json, 0.1328    , -0.4136   , -0.9007   , -0.04888744  ,         0
4681.json, 0.6695    , -0.4422   , -0.5969   , 0.1101642    ,         0
4682.json, 0.2629    , -0.0857   , -0.961    , -0.03637441  ,         0
4683.json, -0.8192   , -0.2097   , -0.5338   , 0.1429854    ,         0
4684.json, 0.4959    , -0.4132   , -0.7637   , -0.3182271   ,         0
4685.json, 0.4687    , -0.134    , -0.8731   , 0.355534     ,         0
4686.json, -0.8568   , -0.1572   , -0.4911   , -0.01267241  ,         0
4687.json, 0.4337    , -0.1214   , -0.8929   , 0.11759      ,         0
4688.json, 0.2467    , -0.2378   , -0.9395   , -0.04955239  ,         0
4689.json, -0.6688   , -0.1011   , -0.7365   , -0.07228237  ,         0
469.json , -0.4392   , -0.3318   , -0.8349   , -0.1601686   ,         0
4690.json, -0.5524   , 0.1701    , -0.816    , 0.1566138    ,         0
4691.json, -0.0496   , -0.3547   , -0.9337   , -0.06021985  ,         0
4692.json, -0.66     , 0.1495    , -0.7362   , -0.2111862   ,         0
4693.json, 0.4443    , 0.2927    , -0.8467   , -0.1660109   ,         0
4694.json, -0.606    , -0.226    , -0.7627   , -0.5124553   ,         0
4695.json, 0.3625    , -0.1342   , -0.9223   , 0.1010272    ,         0
4696.json, 0.0695    , -0.2927   , -0.9537   , -0.1732222   ,         0
4697.json, 0.5579    , -0.4364   , -0.7059   , 0.3689269    ,         0
4698.json, -0.3442   , 0.3816    , -0.8578   , 0.392436     ,         0
4699.json, 0.4391    , -0.0982   , -0.893    , -0.03725291  ,         0
47.json  , -0.5285   , -0.0645   , -0.8465   , -0.1044579   ,         0
470.json , -0.08     , 0.1237    , -0.9891   , -0.05640376  ,         1
4700.json, -0.0788   , -0.406    , -0.9105   , 0.3358926    ,         0
4701.json, 0.2411    , -0.7107   , -0.6609   , -0.1445834   ,         0
4702.json, 0.5293    , 0.2287    , -0.817    , 0.1212327    ,         0
4703.json, -0.0948   , -0.0178   , -0.9953   , 0.2746831    ,         1
4704.json, 0.3071    , 0.4535    , -0.8367   , 0.0240299    ,         0
4705.json, 0.1824    , 0.2751    , -0.944    , 0.02909329   ,         0
4706.json, 0.6393    , 0.1369    , -0.7567   , -0.06660724  ,         0
4707.json, 0.2826    , -0.2916   , -0.9138   , 0.05113226   ,         0
4708.json, 0.7911    , -0.0495   , -0.6097   , 0.03275834   ,         0
4709.json, 0.318     , -0.1293   , -0.9392   , 0.005602107  ,         0
471.json , -0.548    , -0.437    , -0.7133   , -0.02327561  ,         0
4710.json, 0.0733    , -0.5427   , -0.8367   , 0.1746349    ,         0
4711.json, 0.3649    , -0.2543   , -0.8957   , -0.2583914   ,         0
4712.json, -0.7065   , 0.3657    , -0.6059   , -0.2789338   ,         0
4713.json, -0.0961   , -0.0529   , -0.994    , 0.1977859    ,         1
4714.json, -0.1508   , 0.2302    , -0.9614   , 0.1844675    ,         0
4715.json, -0.2753   , -0.3836   , -0.8815   , -0.3227748   ,         0
4716.json, 0.0371    , 0.1997    , -0.9792   , -0.1049861   ,         0
4717.json, -0.0674   , 0.3716    , -0.9259   , 0.1371106    ,         0
4718.json, -0.563    , 0.4701    , -0.6797   , -0.2217679   ,         0
4719.json, 0.3732    , 0.5638    , -0.7368   , 0.1231938    ,         0
472.json , 0.3729    , 0.1527    , -0.9152   , -0.03168743  ,         0
4720.json, -0.4997   , -0.5357   , -0.6807   , -0.1944555   ,         0
4721.json, -0.4744   , 0.1968    , -0.858    , 0.1760639    ,         0
4722.json, 0.7075    , 0.3168    , -0.6317   , 0.2197506    ,         0
4723.json, 0.2346    , -0.2477   , -0.94     , -0.3994031   ,         0
4724.json, 0.6149    , -0.4841   , -0.6225   , 0.1465542    ,         0
4725.json, -0.5752   , -0.1539   , -0.8034   , -0.03777185  ,         0
4726.json, 0.6041    , -0.0064   , -0.7969   , 0.3562535    ,         0
4727.json, -0.4956   , 0.4285    , -0.7555   , -0.363552    ,         0
4728.json, -0.3242   , 0.0009    , -0.946    , 0.07350327   ,         0
4729.json, -0.1288   , 0.3824    , -0.915    , 0.1661612    ,         0
473.json , -0.2803   , -0.1568   , -0.947    , 0.2503698    ,         0
4730.json, -0.3792   , 0.4021    , -0.8334   , 0.3369102    ,         0
4731.json, -0.3548   , 0.0792    , -0.9316   , -0.09559206  ,         0
4732.json, -0.3765   , 0.4439    , -0.8132   , -0.2095942   ,         0
4733.json, -0.0861   , -0.1774   , -0.9804   , 0.4396318    ,         1
4734.json, -0.7363   , 0.2191    , -0.6402   , -0.03623895  ,         0
4735.json, -0.2294   , 0.3205    , -0.9191   , -0.3337405   ,         0
4736.json, -0.1621   , -0.5963   , -0.7862   , -0.04537257  ,         0
4737.json, 0.1432    , -0.0961   , -0.985    , -0.1449008   ,         1
4738.json, 0.0764    , -0.1848   , -0.9798   , -0.05408649  ,         0
4739.json, -0.3858   , -0.4141   , -0.8244   , -0.2459813   ,         0
474.json , 0.0587    , 0.2526    , -0.9658   , -0.03100781  ,         0
4740.json, 0.5466    , 0.2911    , -0.7851   , -0.2801197   ,         0
4741.json, -0.0679   , 0.1066    , -0.992    , 0.1873861    ,         1
4742.json, 0.845     , -0.0205   , -0.5344   , 0.007292493  ,         0
4743.json, -0.7751   , 0.4762    , -0.4153   , -0.003134049 ,         0
4744.json, 0.1513    , 0.0053    , -0.9885   , 0.01550094   ,         1
4745.json, -0.1665   , 0.2348    , -0.9577   , 0.2576722    ,         0
4746.json, -0.8471   , 0.263     , -0.4617   , -0.1872704   ,         0
4747.json, 0.3106    , 0.1091    , -0.9443   , 0.04844185   ,         0
4748.json, -0.3338   , 0.595     , -0.7311   , -0.1785201   ,         0
4749.json, 0.7881    , -0.439    , -0.4315   , -0.1683886   ,         0
475.json , -0.6384   , -0.2681   , -0.7215   , 0.2281544    ,         0
4750.json, 0.8207    , 0.1644    , -0.5472   , 0.09231523   ,         0
4751.json, -0.8556   , -0.2513   , -0.4525   , -0.3427943   ,         0
4752.json, -0.13     , -0.0743   , -0.9887   , 0.2726543    ,         1
4753.json, 0.4107    , 0.627     , -0.662    , 0.2578248    ,         0
4754.json, -0.5576   , -0.0651   , -0.8276   , 0.266941     ,         0
4755.json, -0.0367   , 0.1453    , -0.9887   , -0.06700896  ,         1
4756.json, 0.6094    , -0.4018   , -0.6835   , -0.1854023   ,         0
4757.json, 0.0949    , 0.5498    , -0.8299   , -0.0550839   ,         0
4758.json, 0.1479    , 0.1067    , -0.9832   , -0.04386792  ,         1
4759.json, 0.1464    , -0.588    , -0.7955   , -0.00719904  ,         0
476.json , 0.0838    , 0.4056    , -0.9102   , -0.07004856  ,         0
4760.json, 0.1335    , 0.178     , -0.9749   , 0.2953249    ,         0
4761.json, -0.5186   , -0.04     , -0.8541   , -0.09443972  ,         0
4762.json, -0.4369   , -0.2918   , -0.8509   , -0.2150927   ,         0
4763.json, -0.5098   , -0.5752   , -0.6397   , -0.062753    ,         0
4764.json, -0.1175   , 0.3919    , -0.9125   , -0.03610276  ,         0
4765.json, 0.1572    , 0.3216    , -0.9337   , -0.03878097  ,         0
4766.json, -0.0601   , 0.2441    , -0.9679   , -0.2030775   ,         0
4767.json, 0.0036    , -0.3271   , -0.945    , -0.1954735   ,         0
4768.json, 0.0976    , -0.198    , -0.9753   , -0.01067124  ,         0
4769.json, -0.5869   , 0.3344    , -0.7374   , 0.5626472    ,         0
477.json , 0.3868    , -0.301    , -0.8716   , -0.03091677  ,         0
4770.json, -0.0599   , 0.14      , -0.9883   , 0.163616     ,         1
4771.json, -0.4738   , -0.4453   , -0.7598   , 0.0002351538 ,         0
4772.json, -0.3022   , 0.6418    , -0.7048   , -0.4879909   ,         0
4773.json, 0.3115    , 0.1918    , -0.9307   , 0.2289081    ,         0
4774.json, 0.3288    , -0.2069   , -0.9215   , -0.08893372  ,         0
4775.json, 0.2783    , 0.5273    , -0.8028   , 0.2133711    ,         0
4776.json, -0.4183   , -0.1228   , -0.9      , 0.1606385    ,         0
4777.json, -0.0985   , 0.2759    , -0.9561   , -0.08299264  ,         0
4778.json, 0.436     , 0.1038    , -0.8939   , -0.05677038  ,         0
4779.json, -0.7992   , 0.0984    , -0.5929   , -0.08006044  ,         0
478.json , -0.4058   , 0.0945    , -0.9091   , -0.001080284 ,         0
4780.json, -0.3137   , 0.0176    , -0.9494   , 0.1369035    ,         0
4781.json, 0.2067    , 0.6732    , -0.71     , 0.03633709   ,         0
4782.json, -0.2359   , 0.6644    , -0.7092   , -0.2465819   ,         0
4783.json, -0.661    , -0.3735   , -0.6508   , -0.2809287   ,         0
4784.json, 0.2726    , -0.1058   , -0.9563   , 0.1648729    ,         0
4785.json, 0.2618    , -0.1683   , -0.9503   , -0.1673826   ,         0
4786.json, 0.1401    , 0.5394    , -0.8303   , -0.1211782   ,         0
4787.json, -0.6269   , -0.2918   , -0.7224   , 0.347966     ,         0
4788.json, 0.5592    , 0.022     , -0.8287   , 0.4330377    ,         0
4789.json, -0.4051   , 0.3709    , -0.8356   , 0.08213928   ,         0
479.json , 0.1907    , -0.3726   , -0.9082   , 0.4526629    ,         0
4790.json, -0.1155   , 0.1823    , -0.9764   , 0.088412     ,         0
4791.json, -0.4281   , -0.2616   , -0.865    , 0.06826459   ,         0
4792.json, 0.782     , -0.0152   , -0.6231   , 0.1893647    ,         0
4793.json, -0.3278   , -0.1925   , -0.9249   , 0.1296076    ,         0
4794.json, -0.7063   , 0.1813    , -0.6843   , 0.1057928    ,         0
4795.json, -0.5256   , -0.3982   , -0.7518   , -0.2109759   ,         0
4796.json, 0.4289    , -0.2482   , -0.8686   , 0.229656     ,         0
4797.json, -0.0094   , 0.0603    , -0.9981   , -0.4142033   ,         1
4798.json, 0.6688    , -0.0234   , -0.7431   , -0.1445953   ,         0
4799.json, 0.5413    , 0.3516    , -0.7638   , -0.05425461  ,         0
48.json  , -0.0621   , 0.1394    , -0.9883   , -0.1967143   ,         1
480.json , -0.191    , -0.2811   , -0.9405   , 0.205667     ,         0
4800.json, -0.8352   , 0.4613    , -0.2996   , 0.03678279   ,         0
4801.json, 0.4375    , 0.2917    , -0.8506   , -0.04219244  ,         0
4802.json, 0.5778    , 0.4636    , -0.6717   , 0.1492191    ,         0
4803.json, -0.2461   , 0.3153    , -0.9166   , -0.05409517  ,         0
4804.json, 0.1199    , 0.157     , -0.9803   , -0.06208084  ,         1
4805.json, -0.2935   , 0.6273    , -0.7214   , 0.3541703    ,         0
4806.json, -0.3786   , -0.5326   , -0.757    , -0.1036356   ,         0
4807.json, 0.7163    , 0.3343    , -0.6125   , -0.0360207   ,         0
4808.json, 0.4141    , -0.4465   , -0.7932   , -0.2066977   ,         0
4809.json, 0.2222    , -0.4109   , -0.8842   , -0.2895519   ,         0
481.json , 0.4589    , -0.4469   , -0.7679   , 0.2995312    ,         0
4810.json, 0.215     , -0.0223   , -0.9764   , 0.2354257    ,         0
4811.json, 0.2504    , -0.2998   , -0.9205   , -0.1299333   ,         0
4812.json, -0.5667   , 0.0395    , -0.823    , 0.3105171    ,         0
4813.json, 0.5366    , 0.0958    , -0.8384   , -0.1279607   ,         0
4814.json, -0.0862   , 0.4215    , -0.9027   , -0.1052275   ,         0
4815.json, 0.5592    , -0.0524   , -0.8274   , -0.2431417   ,         0
4816.json, -0.7259   , 0.1118    , -0.6786   , 0.2007331    ,         0
4817.json, 0.3307    , 0.421     , -0.8446   , 0.2570528    ,         0
4818.json, 0.7367    , 0.0803    , -0.6714   , -0.02859597  ,         0
4819.json, 0.7359    , -0.0836   , -0.6719   , 0.04603243   ,         0
482.json , 0.1928    , 0.6227    , -0.7583   , -0.1193167   ,         0
4820.json, 0.2573    , -0.3198   , -0.9119   , -0.08001199  ,         0
4821.json, 0.4904    , 0.3057    , -0.8161   , -0.3149357   ,         0
4822.json, -0.2825   , 0.0345    , -0.9586   , -0.1012158   ,         0
4823.json, 0.2373    , -0.4351   , -0.8686   , -0.1049979   ,         0
4824.json, -0.3497   , -0.3753   , -0.8584   , 0.166128     ,         0
4825.json, 0.8114    , 0.099     , -0.576    , -0.179052    ,         0
4826.json, -0.2143   , 0.5203    , -0.8267   , -0.03504943  ,         0
4827.json, -0.0972   , 0.4277    , -0.8987   , -0.06088504  ,         0
4828.json, 0.2969    , 0.1387    , -0.9448   , 0.1224247    ,         0
4829.json, -0.0222   , -0.3754   , -0.9266   , -0.004400911 ,         0
483.json , -0.155    , -0.4889   , -0.8585   , 0.1913043    ,         0
4830.json, 0.0774    , 0.4391    , -0.8951   , 0.04327284   ,         0
4831.json, 0.1495    , 0.3449    , -0.9267   , -0.1682318   ,         0
4832.json, -0.0998   , -0.2891   , -0.9521   , -0.1897711   ,         0
4833.json, 0.1757    , 0.0876    , -0.9805   , -0.1984351   ,         1
4834.json, -0.7479   , 0.003     , -0.6638   , -0.2622307   ,         0
4835.json, -0.0869   , -0.1584   , -0.9836   , 0.1592655    ,         1
4836.json, -0.5483   , 0.2611    , -0.7945   , -0.07794189  ,         0
4837.json, -0.3642   , -0.0968   , -0.9263   , -0.1086384   ,         0
4838.json, 0.857     , 0.2463    , -0.4527   , -0.2831641   ,         0
4839.json, -0.6648   , 0.5727    , -0.4796   , -0.1864195   ,         0
484.json , -0.315    , -0.0478   , -0.9479   , -0.2243811   ,         0
4840.json, -0.2793   , -0.3362   , -0.8994   , -0.3115055   ,         0
4841.json, 0.7874    , -0.2364   , -0.5693   , -0.1267857   ,         0
4842.json, 0.1994    , -0.4262   , -0.8824   , -0.07495578  ,         0
4843.json, -0.2123   , 0.1058    , -0.9715   , 0.1649667    ,         0
4844.json, -0.4777   , -0.0042   , -0.8785   , -0.05121099  ,         0
4845.json, 0.6589    , -0.1006   , -0.7454   , -0.2917882   ,         0
4846.json, -0.3366   , 0.2022    , -0.9197   , -0.07570834  ,         0
4847.json, 0.8938    , 0.094     , -0.4386   , 0.01383828   ,         0
4848.json, 0.5238    , 0.12      , -0.8434   , 0.2476442    ,         0
4849.json, 0.6338    , -0.0037   , -0.7735   , -0.5160299   ,         0
485.json , 0.1657    , 0.4721    , -0.8658   , -0.01887396  ,         0
4850.json, -0.3038   , 0.6266    , -0.7177   , 0.1081588    ,         0
4851.json, 0.6515    , -0.4956   , -0.5743   , -0.5527163   ,         0
4852.json, 0.0758    , -0.3617   , -0.9292   , 0.0205296    ,         0
4853.json, 0.659     , 0.1816    , -0.7299   , -0.07131597  ,         0
4854.json, -0.2132   , -0.6033   , -0.7685   , 0.07200914   ,         0
4855.json, 0.114     , 0.241     , -0.9638   , 0.008520208  ,         0
4856.json, 0.4926    , -0.2623   , -0.8298   , -0.1822084   ,         0
4857.json, -0.4266   , -0.0174   , -0.9043   , 0.02981914   ,         0
4858.json, 0.0977    , -0.4746   , -0.8748   , 0.168324     ,         0
4859.json, -0.2919   , -0.4884   , -0.8223   , -0.2540819   ,         0
486.json , 0.2223    , 0.0723    , -0.9723   , -0.1640108   ,         0
4860.json, 0.3924    , 0.4346    , -0.8107   , -0.2473932   ,         0
4861.json, -0.4338   , -0.1819   , -0.8825   , 0.01733277   ,         0
4862.json, -0.8099   , 0.3081    , -0.4991   , -0.2710713   ,         0
4863.json, -0.0901   , 0.0696    , -0.9935   , -0.1026661   ,         1
4864.json, 0.0254    , -0.1608   , -0.9867   , 0.4295094    ,         1
4865.json, 0.3809    , -0.3453   , -0.8577   , -0.3387592   ,         0
4866.json, 0.2646    , -0.1367   , -0.9546   , 0.2004189    ,         0
4867.json, -0.0162   , 0.3169    , -0.9483   , -0.1924111   ,         0
4868.json, -0.3862   , 0.365     , -0.8471   , -0.03998261  ,         0
4869.json, 0.3985    , 0.4631    , -0.7917   , 0.01840754   ,         0
487.json , -0.4416   , 0.4559    , -0.7728   , -0.1261197   ,         0
4870.json, -0.2061   , 0.2471    , -0.9468   , -0.02625112  ,         0
4871.json, -0.5494   , 0.2059    , -0.8098   , -0.1465853   ,         0
4872.json, 0.1455    , 0.2863    , -0.947    , -0.04223137  ,         0
4873.json, 0.0423    , -0.1673   , -0.985    , 0.1145383    ,         1
4874.json, -0.578    , 0.0939    , -0.8106   , -0.01049126  ,         0
4875.json, 0.5804    , 0.2254    , -0.7825   , -0.2236934   ,         0
4876.json, 0.6044    , 0.4305    , -0.6703   , 0.06764324   ,         0
